courier	message	0.0536104149243919
crumb	bread	1.800322001194816
overcoat	warmth	-1.6659917621771472
immaculate	clean	x
scene	act	-2.4711480757856514
traffic	street	-1.5894560184218418
mortar	brick	-0.8954378414004669
avenge	wrong	-2.01472666080058
arboretum	botanical	2.536740296778692
fame	celebrity	-1.1090075589969521
squall	wind	0.4991458935732543
frighten	skittish	x
puppeteer	marionette	1.4202214351579745
scapegoat	blame	0.8032958864185537
atrophy	withered	x
adult	child	-0.8760368902194067
mansion	residence	-0.8271696830304844
envelope	letter	-0.7987937316656505
choreography	dance	0.6360518095971691
overdose	prescription	1.4987334660183094
evaporate	vapor	0.5497678763016903
shard	pottery	1.1629590901298337
mercenary	money	-2.053355159194401
hammer	anvil	2.2193836169342904
numb	insensible	x
exorbitant	moderation	x
troubled	distraught	x
vertigo	dizzy	-0.04283663671384362
indigenous	native	-1.301244139362451
palatable	toothsome	x
paint	canvas	0.4299698738216311
seedy	elegant	-0.9395782460663024
bungalow	domicile	x
devour	consume	x
tentacle	octopus	0.2459715844196844
submit	subordinate	-3.0022658683295047
beagle	dog	-2.0008820360313933
indigence	opulence	x
mentor	guide	-0.3272301462803517
haiku	poem	-0.6635030635330066
dynamic	static	0.3477951979562055
sword	sheath	-0.4903201002092203
paleontologist	tyrannosaurus	x
food	hunger	-1.9504310671317755
crowbar	pry	2.255021235485515
ream	paper	2.5901560982213345
fond	doting	x
eagle	bird	-0.6618448258280023
worry	panic	-1.5583646832491018
birds	wings	-0.4806320955389032
pebble	rock	-0.7121680299246147
livid	angry	-1.834028707179361
saunter	walk	x
alligator	reptile	-0.4039656735504328
cherry	fruit	-0.1508968863779559
oxygen	gas	-0.8793496006074002
shallow	depth	0.2176043640351072
brazen	shame	-0.4303082579895503
amorphous	shape	-1.7161774991105487
scissors	cut	0.988154989561036
glue	fasten	-0.9482931620313656
ornament	embellish	-0.8573039239378023
reprehensible	condemn	x
smile	happiness	-2.271727276532189
flowers	florist	-1.7923008711647104
hoard	save	-2.9742145935378255
playwright	actor	0.8881921918762782
building	blueprint	-4.854199833400923
antiseptic	germs	x
sluggish	energy	-2.3836756737236526
library	book	-1.8869875254956392
move	scurry	x
iron	metal	-1.2017651910267944
emigrate	country	-0.8797793412681573
injurious	harm	x
omnipotent	power	-0.7246085327159766
temper	extreme	-2.289105444664461
caricature	drawing	-1.393373007947187
incorrigible	reformed	x
propagandize	principles	x
loathsome	contempt	-0.9843849295085404
neophyte	experienced	x
hostile	bellicose	x
bus	passengers	-0.525279013426015
glaze	pottery	0.8525905295590773
burnish	metal	-1.9592259494889608
promontory	view	-1.3076953816342762
amalgam	metals	-0.2215857623462895
verification	confirm	-1.0977821714805844
mechanical	garage	-4.6702100627700665
sap	tree	0.7611382428374861
repeal	law	1.0222346011101886
epilogue	play	-1.7470470978335462
treason	country	-2.600011272306489
territory	delegate	-2.459610278881996
inquisitorial	curiosity	x
vulnerable	hurt	-3.932795030503265
prevarication	statement	x
abbreviation	word	0.12238539092142052
patent	obvious	-2.0283891658606534
mundane	novel	-4.2114300587944085
criticize	censorious	x
lame	mobility	x
bankruptcy	money	-2.2228032169717262
asteroid	planet	-0.6596724748040089
embargo	trade	0.4551088135513366
alteration	suit	-4.519957767054179
resolute	determination	-0.10513693623964393
inaudible	amplifier	x
vacillate	indecision	x
pastiche	writing	-2.054175905184643
simian	ape	0.8342097480456886
levee	flood	1.3941605954323455
purgation	impurities	x
philanthropist	largesse	x
flake	snow	-0.3265460466310263
banana	peel	-0.6707650368268788
tree	forest	-1.157242884741697
mare	horse	-0.22466775556544
armistice	hostilities	1.253805787931355
floral	flowers	-0.1050613391762244
sequester	juror	x
void	empty	-0.7904481934095848
evade	straightforward	x
fickle	inconsistency	x
immature	develop	-2.163715694964304
indolent	sloth	x
recuperate	surgery	0.14488634988923832
sketch	artist	-1.8013716988680866
yearn	longing	x
freight	truck	-1.3689739497551106
chat	converse	-1.6745346218592485
collage	images	0.5912021680348193
abash	embarrassment	x
terrestrial	land	-2.3211549755259777
trial	jury	0.8773909098021002
wedding	marriage	-0.7509928016703799
salve	wound	0.7958506716899938
refugee	asylum	1.2649895492763334
mystify	understanding	x
actor	cast	-1.0672728817745414
border	country	-1.9125721231255932
catalog	shopper	x
volatile	vaporize	-0.7879651663213797
buttress	support	-0.2357143620875945
iconoclast	orthodoxy	x
eraser	page	x
goggles	eyes	0.22098801536138332
portfolio	documents	-4.493237841530625
tentacles	octopus	0.2568337085108371
ticket	admission	-1.6431376714891461
proficiency	expert	-2.371308762846163
cosmetics	embellish	x
carping	criticize	x
reclusive	companionship	x
tactile	touch	0.5579865885810853
sort	criterion	-3.5969163553605163
forensics	argumentation	x
intransigent	compromise	-0.5779150372213901
current	electricity	-3.06645669585296
embroidery	cloth	-0.5913395172194431
waiter	diner	-0.16656674356183446
kernel	nut	-1.2826027188922864
nightmare	dream	0.10688904837266408
cogent	persuasiveness	x
drought	rain	-0.665316903794078
antibiotic	infection	0.7698733131837557
humidifier	moisture	1.1032551060369995
condolence	mourner	x
petal	flower	1.4464974637124954
ruthless	compassion	-2.0875705804303704
emollient	soften	1.2401388340941368
caption	cartoon	-0.3744348042756926
berate	criticize	-0.10527762215376653
perceptive	discern	-1.6657963901440378
emulate	person	-3.606051431679433
incumbent	office	-0.6201827914464765
conundrum	perplex	x
museum	exhibit	-0.6051205714122975
lens	glass	-1.2451063103362687
arena	conflict	-2.2620298449465794
arable	cultivation	0.05518669088223925
refurbish	worn	x
defend	untenable	-4.934946564656354
flap	wing	-0.101095211510956
poison	toxic	-0.7333460562024812
deduction	rational	-2.612186170387819
beauty	aesthete	-3.163499264420807
flippancy	jollity	x
incantation	words	-0.7412228208156897
camera	photographer	-1.5096241114403033
format	newspaper	-2.7846960504866787
decibel	sound	0.5203943686782511
arid	dry	0.31512652521994355
fission	energy	0.11304238668060924
lobbyist	cause	-2.088308933178438
journal	article	-1.1818849410815466
emissary	represent	x
potentate	power	-0.4252859845692031
postscript	letter	0.6953180603415142
impious	reverence	x
disingenuous	craftiness	x
exculpate	blame	1.8396226656910288
bruise	skin	-0.7729148769908101
carpenter	woodwork	-1.7442377670406657
walk	scurry	x
regale	entertain	x
recycle	waste	1.6438310808380667
florid	prose	0.009740943626767076
story	building	-1.4771747054467328
sprout	seed	-0.06795981629443343
doormat	shoes	x
atlas	maps	1.4494860868128767
dodo	bird	1.4063905615278793
procrastinate	action	x
lummox	clumsy	x
siren	warning	-0.762528383140952
preamble	statute	-0.5562015983255524
hedonistic	pleasure	0.3031376199088768
topic	discourse	-1.4946210566314122
contemporaries	age	-3.4618966184518083
querulous	complain	x
seed	plant	-0.4774400942805511
sandal	footwear	-1.1548154557140695
rent	property	-0.5236823525974716
virtuoso	music	-0.7507013730947099
audacious	boldness	x
balk	fortitude	x
lion	cat	-1.2329190907788663
paint	portrait	0.8836456492246179
aquarium	fish	1.0232843298137175
subtitle	translation	-1.2700565176310157
sculpture	museum	-1.7959495767919749
hypothesis	evidence	-0.8908857600642823
conduit	fluid	-1.9457764095789956
assurance	uncertainty	x
grove	trees	2.2763450191957064
bashful	attention	-1.9357125195790004
querulous	reconciliation	x
amplify	volume	-2.751566498690312
gratuity	bonus	x
patron	client	-1.147751798949498
create	talented	-4.9575992845348535
vital	energy	-2.479506260638017
sprint	run	-1.9556717076700816
inefficient	time	-2.2251733534211358
idol	adulation	x
crew	ship	0.12695168711860946
day	night	-0.09780644533358523
architect	blueprints	-2.7516720458589288
flammable	fire	-0.0987177276591352
skyline	city	0.01593731701271799
game	players	-0.6764093928579799
defiant	complacency	x
recruit	competent	-4.027412369379077
supervisor	obedience	-4.098279220496187
outcast	exclude	x
swerve	obstacle	0.26826148329811794
hedonist	restraint	x
escape	flight	-3.3721043842432765
vex	mutter	x
yeast	bread	0.32552307248806145
horse	saddle	-0.3513188099758668
interrupt	conversation	-1.0677303646358458
office	rank	-3.1372470257141614
recite	practiced	-3.4480205335596668
arm	hand	-0.4886320992618648
shrink	wet	-1.832199973738583
protagonist	story	-0.09774591905112323
exaggeration	truth	-0.9472912001133812
shabby	clothes	-0.3688484973041624
panel	contest	-3.903336580473103
symptom	disease	0.9239859000134198
debatable	quality	-3.3142470333894853
dim	light	0.5433097878123664
relapse	condition	-0.2113834782711456
shiny	polish	-1.0177496437728173
philanthropic	destitution	x
document	assertion	-3.641039642882122
battery	discharge	-1.3049208151771834
devour	starve	x
agenda	meeting	-0.6229544935114397
sycophant	demean	x
frugal	wastefulness	-0.015160928903502954
transparent	see	-2.2229298614931805
manuscript	submit	-4.552903420717576
heart	organ	-2.880010855884873
inmate	prison	1.0306114169653249
heal	illness	-0.6083132335644503
clique	outsider	x
smile	greet	x
heat	fire	-1.4342808695631553
reap	wheat	-1.958583088656752
sequel	movie	-0.3166323336162123
thief	larceny	-2.3504603119478378
speech	topic	-2.3563256748114254
division	unite	-5.233218563632045
evidence	proof	-2.104022805503856
hear	listener	-4.336660941221572
microscope	size	-3.0596350118515283
franchise	license	-2.8595463473590024
flee	elude	-3.799882202298345
accord	nations	-2.228510050031886
wrong	apologetic	-4.038301824960199
stamp	letter	-1.6040123543085665
exhaustion	slumber	x
technician	laboratory	-0.8603101856259022
safe	lock	-2.5056613174488347
weigh	heavily	-0.35454176633781304
plant	tropical	-2.3168882263444743
unrealistic	understanding	-3.8292513742146186
construction	houses	-1.7291962534314165
plug	insert	-1.6387606150430742
belligerent	fight	-3.325541038527068
instructor	blackboard	-3.004208735736975
illustrate	manual	x
leadership	follower	-3.5502557540418653
height	statue	-2.7981902934661744
outline	story	-0.976553626069876
proud	winner	-4.707777497252739
carnal	active	x
teacher	chalk	-4.2628908096766365
mean	gauge	-3.993378869574172
octagon	eight	-0.3581019978539419
computer	brain	-3.112076848084325
gaunt	rotund	x
sharp	pointed	-0.5843361663521189
school	fish	-4.2723478717911325
quest	search	-1.5286508286603413
ironic	wrath	x
carnal	active	x
ability	skill	-2.5574530265026465
gift	recipient	-1.7213636709744933
normal	mean	-1.705974480347491
broken	contract	-2.702021237452412
eulogize	hero	x
weak	strong	0.03341456656184428
ridge	mountain	-0.3640291297600433
happy	hostile	-4.785008954071464
take	move	-3.620186458254215
ovation	adulation	x
ability	question	-3.798453363384268
painting	artist	-0.33083116781791555
normal	mean	-1.705974480347491
fragrant	flower	1.0549269289590502
selection	decisive	-5.3580656260972805
interrogate	prosecute	x
silent	loud	-3.136266287129419
evening	night	-0.7340055174593016
soldier	strength	-4.088409369646637
pauper	wealth	-2.742093588090299
omen	evil	-1.587579659826271
stem	leaves	0.08065814330572559
retribution	infamy	x
power	fame	-3.7090783303931953
effectual	able	x
indifference	callous	x
cantankerous	testiness	x
charlatan	impostor	0.4905561470545487
focused	attentive	-4.344147506079948
accuse	offense	-2.9728617244180047
deferential	scorn	x
contrived	plot	-0.4237006811262235
diamond	hard	-2.5960561933452078
deviate	individuality	-2.4214933671252927
exemption	participation	-2.50794531180126
implement	accomplish	-3.835223915451068
athlete	prowess	-3.3037044712340635
fireplace	wood	-0.5640837590352292
anthology	poem	-1.6609886562097491
communication	signal	-2.1091141416495667
rectify	error	0.7493269319703559
soldier	obeys	-3.1614480766624045
score	melody	-3.9250393822972542
soldier	battle	-1.6357175819845617
ounce	unit	-2.220921442951844
glove	hand	0.4627798035672394
enormous	large	-2.360400515198253
outline	book	-1.9870800759301952
ship	gangplank	-2.085684178892556
sap	tree	0.7611382428374861
reciprocate	favor	-1.7511929683915632
farm	domesticated	-3.1953492654571987
diploma	graduation	-0.7244214499632425
blizzard	winter	0.24683303941020576
despise	pleasant	x
teacher	textbook	-2.6712635047048985
ingrate	gratitude	x
contamination	impure	-3.5172355752984226
horse	mare	-0.971063186838701
limousine	automobile	-2.135084226049914
scarf	hat	0.5661211370677037
ceremony	sermon	-2.7212909587301546
deprivation	materialism	-3.4009390503081782
petrify	stone	1.611679284433266
flint	stone	1.5764279441068485
vindictive	revenge	0.12844045684234046
knocker	door	1.561652126651616
reflect	luminous	x
dispassionate	equanimity	x
annoyed	disillusioned	x
temperature	virus	-4.925649759519018
new	used	-2.7474972790708043
rancid	fragrant	x
brush	bucket	-1.999712279726452
posh	sumptuous	x
castle	turret	-2.7000663909019313
abhor	dislike	x
oak	tree	-0.01673784849109703
loud	cacophony	x
africa	continent	x
isolation	solitude	-1.5248834079648057
prophet	predict	-2.2259740358459537
song	musician	-2.0876160381926545
movement	fluidity	-3.5793133557870065
knife	stone	-2.2932105834447034
botanist	capsicum	x
love	loneliness	-1.7373382854159187
rod	trout	-2.909196663215466
stack	brick	-2.824608791228166
polite	servile	x
halibut	salmon	2.381414689990724
brain	intelligence	-1.9466659254532719
moose	antlers	1.0818603204958066
mountain	peak	-0.6646136650455428
vital	wary	x
snore	sleep	x
fish	school	-4.041797174758329
flour	bread	0.7434741315258577
cobra	venom	1.7665010668579872
salty	ocean	-0.6048838654220721
comprehensive	total	-3.7959384259982794
morbid	death	-0.2013160661396208
window	close	-2.2399488848513167
laundry	fold	-3.2872628406295976
radio	repair	-3.96984154780024
torpid	rule	x
boredom	apathy	0.786285955736525
rings	jeweler	-4.0921842282909004
economize	spend	x
architect	custodian	x
report	outline	-2.8523574714412945
sneezing	allergies	-0.16377919553667886
sheer	cliff	-0.6707899834570781
scholar	knowledge	-2.353077685664286
scream	shout	1.0015217771661171
hydrogen	water	-0.3969959708111727
retreat	position	-1.7685992071177432
criminal	restitution	-3.1410646533105684
impudent	control	x
deliver	speedy	-2.8261344338663577
eagle	bird	-0.6618448258280023
unnerving	irritated	x
plagiarize	writing	-1.5587182885531303
strident	loneliness	x
invalid	healthy	x
indifferent	averse	-0.2244238375633226
train	caboose	-1.9808985919389672
scuff	furniture	x
cut	scissors	-1.2750489459321528
haven	refuge	-0.300515914379015
fracture	bones	-0.12947221074126994
synopsis	avoid	x
artist	canvas	-2.501572888401945
syrup	candy	-0.2927719487627784
withdraw	offer	-1.3301896506115511
aria	opera	1.4610328669817159
settlement	lawyer	-4.2292269363418695
whole	sample	-3.6540101390589066
morose	behavior	x
fluid	changed	-3.337717452296105
conflagration	fire	-0.5893806389617106
laminate	layer	0.3332674280379957
contrite	happy	x
rate	prevalent	-5.808980785870802
explain	enigmatic	-2.7387442998108096
lively	energy	-3.681470028654732
discrepancy	account	-1.8485359946786435
quibble	objection	x
umbrella	clouds	x
digestion	snack	x
pristine	grace	-2.8522409391099193
incomprehensible	story	-2.7348262728546104
lament	woe	x
collage	art	-0.4073805263650021
feathered	vulture	-0.9765253812889728
snow	avalanche	-0.10580787605983118
catharsis	epiphanies	x
acrobat	net	-1.8916273903940752
storm	hail	-1.1900797803689247
egg	crack	-2.654904725448688
bird	sky	-2.9304796358315235
cat	dog	0.91050351625452
reckoning	probabilities	x
perennial	plants	0.02544584621696704
quarantine	patient	-2.7430610476500017
glut	prosperous	x
leave	inviting	-5.1739152971476665
cloudy	warmth	x
tempestuous	explode	x
fertile	fecundity	x
restore	furniture	-4.920852777024276
secret	confidant	-4.157914671135478
beware	danger	-1.0067840229887248
goods	warehouse	-1.6962729728129708
allege	deny	-2.2970956286331297
medley	songs	1.3278550579131674
dislike	hypocrisy	-1.4817669603551809
vegetarian	plants	-2.6177301647149034
dispute	arbiter	-3.571907378597194
birthday	cake	-0.5574358922510635
utter	apology	-1.9648731324857085
astronaut	capsule	-0.3423686365418289
nip	maturation	x
musician	orchestra	-1.8549966471983752
current	river	-3.4457743391373667
contract	lawyer	-4.700778819937867
translucent	illuminate	-1.4880944255351622
encore	applause	x
scientist	theory	-1.8867193935624729
mop	floor	0.28912103970846365
belt	waist	0.2394603080291117
album	photographs	-3.89030806901624
petals	flower	1.182326129925187
letter	salutation	-2.225743846263513
recognition	winner	-3.6602776643653994
calculation	assess	-4.454819552325096
vain	admire	x
frugal	extravagance	x
musical	hearing	-3.8855570398538455
shuffle	order	-1.3591429998539808
autopsy	death	0.2282536446135649
permanent	stability	-3.7462327706558733
gauge	measurement	-1.7691486290527196
bracelet	jewelry	-0.25550881016892485
ballerina	dancer	1.2453316969694737
yolk	egg	2.1894051087749116
semaphore	signal	1.1244375661171448
pardoned	blame	-2.0728068144921115
desert	sun	-2.5129456278577136
thermometer	fever	-1.852998013938117
iron	wrinkle	-3.2304346212549486
secret	stranger	-5.191501636458239
oak	tree	-0.01673784849109703
theatrical	emotion	-5.008323001945995
oil	lubricate	-1.3783192934050492
byline	newspaper	0.24892873288791956
goad	urge	-0.8561118423378952
determined	hesitate	x
admire	reputation	x
politician	campaign	-2.793941319177366
theory	refute	-3.696001926618525
studio	painter	-2.318615756672094
well	water	-2.7381338605952203
mirage	reality	x
exploited	protection	-3.442026597013946
revive	exhausted	x
escape	unfettered	x
speak	sound	-3.665064750174185
mixture	soluble	-3.3479128528104902
hunch	intuitive	x
pleasure	hedonist	-2.3318758310350454
recognition	achievement	-0.5886005707276474
malediction	harm	x
house	architect	-1.909996012301392
binding	book	-2.057972202587603
ingredient	food	-0.7335543983893404
glacial	cold	-2.815436596354307
reaction	response	-1.674632043964946
legislator	voter	-2.7899049284710835
dance	ballet	-0.19838371537110244
draftee	enroll	x
broadcaster	news	-0.9684363462613788
preamble	document	-1.1658928643525657
profane	behavior	-1.731674684058541
ecstatic	contentment	x
extricate	difficulty	-1.7156173288864074
muscle	bone	0.4165725866984572
guitarist	pick	-3.829194735504297
march	follow	-4.369284430131154
extol	praise	0.07880437591042648
salvage	rescuer	x
detailed	sketch	-2.8155905541029127
crust	sandwich	-1.9147527606292256
pollinate	bee	-1.016040843585294
placemat	table	1.2543436088752788
manual	instructions	-1.4483328913978024
horse	mule	0.07935391678266793
reverse	direction	-0.7822356825733844
boon	beneficial	-1.5159585143723575
shovel	dirt	0.9018048045432248
interlude	musical	-2.3572742096922696
promising	achievement	-4.460262447532876
title	play	-1.9005138457332516
housemates	residence	-4.474396979204019
silent	talk	-3.5918781943570606
pouch	kangaroo	x
monarch	castle	-2.9954841075857668
sue	lawyer	-2.0250869518738552
bard	poetry	-1.5347050399018194
anonymous	identity	-1.877586851578088
betray	loyalty	-1.4776595769860417
goose	flock	-1.4422300032759827
poetry	rhythm	-2.9781098117534985
forest	wildlife	-1.0124819873300623
bar	graph	-3.980665085046296
store	window	-2.6812931158183555
testimony	trial	0.4358067541274709
corner	intersection	0.4613571884582542
enmity	hatred	1.8113133282004912
orchard	apples	0.926269226729884
obliging	thanks	x
forlorn	hope	-0.8249059032164658
overflow	capacity	-1.0985876309646971
apology	regret	-0.209763613453729
coach	athlete	-2.485095353131757
mend	repaired	-2.5191103461861983
parched	moisture	x
boil	heat	-0.5760736727967012
prudent	discretion	x
gourmand	food	-0.43484024209667504
scholars	library	-2.9768796164446534
mile	distance	-1.228775481173484
bibliographer	books	-0.4249926378590623
resilient	shock	-1.6325990602108778
bank	stream	-1.7968956492351609
picnic	woods	-1.6349552982472368
serene	tranquillity	x
fracture	separable	x
comrade	victory	-4.318931538108918
firebrand	soothe	x
blaze	paint	-3.468857008728515
demagogue	emotion	x
accuse	crime	-0.8793477296735505
calm	quell	-3.9455298780612496
pine	tree	-0.21709494238969287
tractor	plow	0.3146803758063318
rehearse	play	-0.06991802564162469
platoon	army	-2.2362860443086205
sully	impure	x
lung	breath	-1.1217242472518838
measure	equal	-2.629792304439504
chronicler	events	-1.1366685922037003
compassion	sympathy	0.3285496712227303
discolored	bruise	x
corps	army	0.005889519524867509
food	hunger	-1.9504310671317755
inaccurate	correction	-2.080337172830484
noisy	uproar	x
lotion	skin	0.8615903462112241
pale	hue	-0.5208407267868205
servile	submissiveness	x
disprove	evidence	-0.4087785814018321
glue	adhere	-0.3060085771369114
shout	speak	-2.0283637958151144
diary	secrets	-1.7997645264187216
braggart	boast	x
proud	accomplishment	-1.3696060791857843
stationary	stop	x
license	revoke	-4.06242339971741
finger	hand	0.7464660957215963
detective	clue	-2.9224679201832164
demand	due	-2.4239193707168503
band	musician	-2.7195537245305577
write	compose	-1.4515011138744145
breathe	air	0.7041796262176342
whittle	wood	0.9138397822830432
conclusion	title	-4.055825610673116
peer	nobility	-3.5779464163478485
tension	violence	-1.0805560448226037
agreement	dissent	-4.586864912600274
achievement	reward	-4.0794052090498525
banish	exile	-0.7470565526805801
decibel	loudness	x
lease	owner	-0.4563320692680005
dangle	drop	x
code	principles	-2.9132718345014297
refracted	direct	-1.2207858252478792
period	dot	-4.6326033445539645
blink	eye	2.6155984820225417
student	school	-0.5565093317643124
suitcase	clothing	-1.2276771072351629
assist	grudgingly	x
meat	carnivorous	-4.001061319556271
unethical	morality	-2.9614979922239546
honey	bees	1.4665798571834625
clamp	grip	-0.48691943537865706
remarkable	surprise	x
graduate	diploma	-0.6919797705838188
hang	picture	-1.6641935742874392
proof	theorist	x
depth	bottom	-1.9756851931011388
plot	fiction	-2.3928245960521606
choleric	anger	-0.6632739719044697
genial	amiable	0.12483385070404328
carpenter	wood	-1.0342933066798543
huge	weight	-3.973024965895803
entreat	gift	x
telescope	eye	-1.8581251014663365
wary	angry	-2.706422918544381
one	unit	-2.939460579664129
venison	deer	1.5265656449320464
ask	interrogate	-3.5674407708369875
proud	prize	-4.160778111017748
prejudice	tolerance	-1.4254254663348545
confidence	conceit	x
huge	weight	-3.973024965895803
powerful	omnipotent	-3.3278453901063227
written	rule	-4.256361700531271
inaugurate	mayor	-1.8746578634877968
formidable	strong	-2.1528825015637403
pride	lion	-1.5496835897174652
elated	deaden	x
stagnate	flow	x
hobble	movement	x
enigma	puzzle	0.5355256720313369
heavy	weight	-2.381118827095692
powerful	omnipotent	-3.3278453901063227
acrid	taste	0.8981110456008078
food	alive	-4.224465878010676
deface	kill	x
annoying	obnoxious	0.4946532669994679
earthquake	tornado	-2.2710339297747755
prisoner	remorse	-4.929950117483154
vehicle	wheels	-1.206458570830304
garb	rank	-1.1835021890243245
teacher	student	-0.4552920774097607
death	funeral	-1.8627352323940665
east	west	1.916045880525484
expensive	exorbitant	-4.489457117531403
caution	reckless	-2.9060617234247776
ornamental	flourishes	x
pretender	monarch	-1.3585932945919208
rash	prudent	x
punish	reward	-0.29177412166586464
malevolent	influence	-1.8145712082875427
desultory	direction	x
ocean	nautical	-3.779171138333547
corrupt	purity	-2.688766151432456
injury	pain	-1.7344506761353418
suggest	command	-5.119708097402588
thief	felony	x
curtain	stage	-0.8156003444508779
rave	critic	-0.3058462174914666
strength	resistance	-0.9733275168889548
augment	reduction	-4.518724836013858
runner	stretches	-5.0556816210579525
instrument	artist	-3.9792498352232393
student	knowledge	-2.2985174986119747
splinter	wood	-0.0023031572789591467
jewelry	wealth	-3.041025157822268
superficial	careful	x
line	stanza	-1.9893520866578247
crop	harvest	-0.479280721248317
siding	house	-2.1765703907326084
compete	contest	-1.1054455625009774
planetarium	artificial	x
vacation	employee	-2.496952360978317
spark	flame	-0.35449566350888245
swindle	gullible	-0.7078932855610588
ballerina	leotard	0.3237112075559843
apprentice	skill	-2.778708702370921
putrefaction	preserved	x
cat	kitten	0.19001686552762054
chandelier	candle	-0.03414694543694314
box	bag	-2.475339848333392
agenda	advertisement	x
indiscretion	convention	x
centrifuge	liquid	-0.9058876202346628
flange	wheel	0.7292554274606553
scholarly	library	-2.4352588604617815
stick	gong	-4.577537173749252
burnish	lustrous	x
macabre	interest	x
disturbed	interrupted	-2.5777829375400114
influenza	feverish	x
alien	foreign	-2.2400547835188225
chewy	textured	x
peanut	butter	0.8606376864367546
luxurious	spare	x
bathroom	sink	-0.5825246761918387
reject	despise	-2.4025485994416518
