sleeping	slept	-1.312006095711543
screaming	screamed	-3.345058421394384
sitting	sat	-3.1495113039489993
feeding	fed	-1.7026686607621009
flying	flew	-1.205743842491726
walking	walked	-2.964317494265787
vanishing	vanished	-1.3050335671579525
enhancing	enhanced	-2.9874291722444077
falling	fell	-3.8209895188331364
playing	played	-1.286233330442753
jumping	jumped	-1.9903742955362107
reading	read	-1.926941597748366
swimming	swam	-1.2504925838342853
taking	took	-3.7791763349541307
thinking	thought	-1.9590506587446928
paying	paid	-2.082475655967904
saying	said	-2.7014004181472258
knowing	knew	-2.438434800144052
decreasing	decreased	-1.5535350058534583
moving	moved	-3.6660762833999385
shrinking	shrank	None
striking	struck	-2.6737076410896083
seeing	saw	-3.6264365642289595
predicting	predicted	-1.7924398928996008
writing	wrote	-1.6344544824182141
increasing	increased	-2.064667240085557
running	ran	-2.1283549359217413
generating	generated	-1.7260846944244574
selling	sold	-2.02268811529489
stepson	stepdaughter	2.069306558677772
father	mother	-0.10540996521207602
his	her	-2.5087389406992733
stepbrother	stepsister	3.1928774567359737
grandfather	grandmother	-0.15822161726296213
nephew	niece	0.10442007239398077
uncle	aunt	0.5916012569354825
grandson	granddaughter	-0.6442278982434718
he	she	-3.1528641871979235
brothers	sisters	1.2448993771055927
stepfather	stepmother	-0.48922681811256974
grandpa	grandma	2.5084444524907945
man	woman	-0.22138993680955577
prince	princess	0.41626926679929666
policeman	policewoman	-0.563347599654197
husband	wife	0.2585790864898978
groom	bride	2.1600129415089886
king	queen	-0.23172274691618605
boy	girl	0.3597892055159347
brother	sister	0.02842326853043768
sons	daughters	2.0421700533588614
Belarus	Belorussian	None
Mexico	Mexican	None
Poland	Polish	0.12294251536181514
Italy	Italian	-0.6159501559525252
Chile	Chilean	None
Argentina	Argentinean	None
India	Indian	None
Ireland	Irish	None
Egypt	Egyptian	None
Switzerland	Swiss	None
Russia	Russian	-0.5583087675757294
Australia	Australian	None
Croatia	Croatian	None
Cambodia	Cambodian	None
Greece	Greek	-0.03248971407727433
Korea	Korean	None
Colombia	Colombian	None
Ukraine	Ukrainian	None
Norway	Norwegian	0.2436723582136874
Portugal	Portuguese	0.1540402072681141
France	French	-0.77714962214857
England	English	-1.5111904810861136
Israel	Israeli	None
Moldova	Moldovan	1.043397398799992
Albania	Albanian	None
Bulgaria	Bulgarian	None
China	Chinese	-0.3780869805111747
Germany	German	-0.8492661526236692
Slovakia	Slovakian	None
Spain	Spanish	-0.40148119543952343
Malta	Maltese	None
Thailand	Thai	None
Iceland	Icelandic	None
Austria	Austrian	-0.38272447807406096
Sweden	Swedish	None
Peru	Peruvian	None
Netherlands	Dutch	-0.10135977333786524
Chicago	Illinois	None
Pittsburgh	Pennsylvania	None
Madison	Wisconsin	None
Philadelphia	Pennsylvania	None
Glendale	Arizona	None
Cleveland	Ohio	None
Tacoma	Washington	None
Jacksonville	Florida	None
Boston	Massachusetts	None
Memphis	Tennessee	None
Anchorage	Alaska	None
Honolulu	Hawaii	None
Sacramento	California	None
Austin	Texas	None
Fontana	California	None
Miami	Florida	None
Baltimore	Maryland	None
Oakland	California	None
Minneapolis	Minnesota	None
Reno	Nevada	None
Spokane	Washington	None
Toledo	Ohio	None
Glendale	California	None
Laredo	Texas	None
Fresno	California	None
Tallahassee	Florida	None
Akron	Ohio	None
Arlington	Texas	None
Chandler	Arizona	None
Shreveport	Louisiana	None
Irving	Texas	None
Louisville	Kentucky	None
Nashville	Tennessee	None
Phoenix	Arizona	None
Bakersfield	California	None
Amarillo	Texas	None
Plano	Texas	None
Modesto	California	None
Lubbock	Texas	None
Hialeah	Florida	None
Tampa	Florida	None
Detroit	Michigan	None
Denver	Colorado	None
Stockton	California	None
Orlando	Florida	None
Indianapolis	Indiana	None
Fremont	California	None
Houston	Texas	None
Huntsville	Alabama	None
Oxnard	California	None
Dallas	Texas	None
Mesa	Arizona	None
Worcester	Massachusetts	None
Portland	Oregon	None
Milwaukee	Wisconsin	None
Wichita	Kansas	None
Scottsdale	Arizona	None
Atlanta	Georgia	None
Seattle	Washington	None
Tucson	Arizona	None
Henderson	Nevada	None
Omaha	Nebraska	None
Canada	dollar	-3.9413517147997745
Europe	euro	None
Mexico	peso	-2.66691221435148
Japan	yen	-2.4042457303699
Angola	kwanza	None
Hungary	forint	-0.9800726255698248
Algeria	dinar	None
Thailand	baht	-0.7899701042071973
Vietnam	dong	-1.4503423069046446
Armenia	dram	None
Argentina	peso	-2.825447702756867
Sweden	krona	-2.654772214592013
Macedonia	denar	None
Latvia	lats	None
Malaysia	ringgit	None
USA	dollar	-4.188963971892882
Korea	won	None
Denmark	krone	-1.7564326798549226
Brazil	real	-4.167482084959392
Ukraine	hryvnia	-0.6597049670406913
Lithuania	litas	None
India	rupee	None
Cambodia	riel	None
Russia	ruble	-2.7170255776363543
Nigeria	naira	-0.8618154853088814
Iran	rial	-2.1617337966529044
Bulgaria	lev	-3.34600163597791
go	goes	-2.872749660938671
sing	sings	-2.4638853795215807
enhance	enhances	-4.279355191869556
walk	walks	-2.335163073461559
sit	sits	-3.2417964990331587
talk	talks	-3.0900361869309156
work	works	-2.9330123103945183
estimate	estimates	-1.3107417836320032
provide	provides	-3.940619260155596
eat	eats	-1.5184824335502565
write	writes	-2.9872486494820714
say	says	-2.583041224763029
predict	predicts	-2.9102408818874412
speak	speaks	-1.178717037333946
vanish	vanishes	0.29789590535219157
listen	listens	-2.8969931411540637
swim	swims	-0.8259557820797686
find	finds	-3.0223733932090857
implement	implements	-3.473467140511363
think	thinks	-2.4534174389491037
decrease	decreases	-1.2810379183970813
scream	screams	-1.4541505344033498
shuffle	shuffles	-0.18702979330382494
slow	slows	-2.857333224803073
increase	increases	-1.5138450389185727
describe	describes	-3.6436936148213315
search	searches	-1.0738543395514497
happy	happily	-3.295185208165951
rapid	rapidly	-3.4388038123390197
lucky	luckily	-3.0489574885168427
quiet	quietly	-3.7808869110333934
infrequent	infrequently	None
immediate	immediately	-3.3569655688579685
serious	seriously	-3.1698987482403336
amazing	amazingly	None
professional	professionally	-3.1286793712187593
swift	swiftly	-5.271073866803735
fortunate	fortunately	-1.8554827840032262
quick	quickly	-2.7367316722925525
sudden	suddenly	-2.549674204422724
occasional	occasionally	-3.8830357170157
unfortunate	unfortunately	None
most	mostly	-4.337588428151884
free	freely	-3.4060140687266496
apparent	apparently	-4.205726604204243
precise	precisely	-2.5522299249366553
calm	calmly	-2.622914995845432
typical	typically	-2.740373937761905
obvious	obviously	-4.0542342312805255
efficient	efficiently	-3.7426034605692178
reluctant	reluctantly	-5.295952301299485
possible	possibly	-3.7368044049714073
slow	slowly	-2.8131860879015793
safe	safely	-3.693324925620691
furious	furiously	None
cheerful	cheerfully	-1.4257424644616532
Madrid	Spain	1.7035064774650557
Oslo	Norway	2.347404863080895
Rome	Italy	0.8969637039157219
Helsinki	Finland	2.8669171927356594
Paris	France	0.7782628778034253
Canberra	Australia	1.165522258001759
London	England	0.004401376270143348
Berlin	Germany	0.8394596221116364
Islamabad	Pakistan	2.5124111858349627
Baghdad	Iraq	2.169157981707328
Ottawa	Canada	0.8852738749813592
Beijing	China	1.6027558164862863
Bangkok	Thailand	3.110285682131617
Stockholm	Sweden	2.4305283388802628
Tokyo	Japan	2.070919795891391
Cairo	Egypt	2.3262987971194815
Kabul	Afghanistan	2.523039681363772
Tehran	Iran	2.797860944205461
Bern	Switzerland	2.5423513387887002
Havana	Cuba	3.2830431428969806
Moscow	Russia	1.3052458570268914
generate	generating	-2.2071692613073943
listen	listening	-1.8698228823163838
debug	debugging	0.6259987715456078
think	thinking	-2.268740973427955
say	saying	-3.0334600466931336
write	writing	-2.5455853695155453
walk	walking	-1.50967214477315
sing	singing	-2.077199235993388
slow	slowing	-2.9611571231509832
fly	flying	-1.54878497519369
shuffle	shuffling	0.8361112284691373
move	moving	-2.7853423839055456
see	seeing	-4.763826534191781
run	running	-2.0174486553041335
look	looking	-2.951169351027696
decrease	decreasing	-0.7360131192286401
sit	sitting	-2.2031955285946956
predict	predicting	-1.9322826718746806
read	reading	-1.946993578040888
scream	screaming	-1.6138997462503915
go	going	-3.0116629959072934
describe	describing	-3.658433820778241
play	playing	-2.78567936611947
invent	inventing	None
increase	increasing	-1.5748329643775583
enhance	enhancing	-3.8478184260460346
jump	jumping	-0.842095970222094
vanish	vanishing	-1.113150612431271
implement	implementing	-2.932589861844896
discover	discovering	-3.891414318872003
computer	computers	-0.8364802761749571
banana	bananas	0.11166662608472754
donkey	donkeys	-0.26111929818294966
onion	onions	0.5645704645928251
man	men	-2.8950033594036335
road	roads	-1.5428323495793344
snake	snakes	0.21350375377496453
dream	dreams	-1.2547491569109515
hand	hands	-2.513736782002936
cloud	clouds	-0.32186328840819295
pig	pigs	0.03661740598560325
building	buildings	-1.9261969420657021
eagle	eagles	-1.4010790018738368
eye	eyes	-1.619717537866416
cat	cats	-0.33771521468805143
monkey	monkeys	0.28671259606923283
mouse	mice	-0.3339285878447223
horse	horses	-0.6365052406312101
pineapple	pineapples	0.38404969172899894
woman	women	-2.3772217212852915
goat	goats	-0.05728828522488554
rat	rats	0.02746882615071997
bird	birds	-0.8294922694283743
dog	dogs	-0.2157668311724433
cow	cows	-0.27944219936105463
finger	fingers	0.08884857250238486
mango	mangoes	0.7330990567927617
car	cars	-0.9299835973321573
bottle	bottles	-0.3755684676103541
child	children	-1.0251204077297296
elephant	elephants	0.2769969476214228
melon	melons	0.8789544369739118
pear	pears	0.7664004567746165
color	colors	-0.9777934803529014
fortunate	fortunately	-1.8554827840032262
tight	young	-3.333055186735255
tall	taller	-0.5738008798700824
newer	larger	-0.08749556120300035
cheap	great	-3.59640069397324
most	mostly	-4.337588428151884
slow	slower	-1.7852427051776927
taller	weaker	-4.158733856080994
bad	young	-3.3151280041277875
infrequent	infrequently	None
worse	simpler	-4.6920553539510115
new	newer	-4.970989441870501
generate	generates	-2.5210183861920563
tall	slow	-4.168979320809074
high	higher	-2.743471013171365
safer	simpler	-1.0842211727080389
striking	struck	-2.6737076410896083
shorter	cooler	-2.381914117910772
hot	hotter	-2.5870809715629877
bad	great	-3.453347734891919
tough	tougher	-1.5161297023595368
impressive	unimpressive	-3.6195270159785964
fast	easy	-1.0902710424700846
lower	cooler	-2.984009580794703
short	shorter	-3.366647564714407
younger	colder	None
complete	completely	-3.7812873953948762
hard	cold	-3.0811336857208964
low	lower	-2.3341397944235025
old	young	-2.485897869911876
cool	coolest	-2.5317588355159337
newer	cheaper	-1.5204838434787178
sharp	sharper	-2.65167514840382
cool	hot	-0.4975868280942622
discover	discovering	-3.891414318872003
stronger	smaller	-2.591832725057026
mango	mangoes	0.7330990567927617
big	bigger	-2.4454861979615936
higher	colder	-2.4864480452386077
long	short	-1.0933613850634571
large	young	-3.514977313800369
newer	longer	-1.9346516698723037
great	greater	-3.783647539106327
describe	describing	-3.658433820778241
simple	simpler	-3.0988437013050047
deep	young	-3.6712239308618324
big	biggest	-3.3106730047416613
worse	easier	-5.132751588298058
large	larger	-3.109560814855705
fast	small	-2.6311450430673693
sweet	sweetest	-1.9915126630489048
shorter	louder	-3.019681334405897
long	great	-3.3269237808070082
cool	cooler	-1.669845594297329
slower	hotter	-1.7080695312375795
walking	walked	-2.964317494265787
machine	machines	-1.013644265371288
tight	tighter	-2.9301949339760327
bright	heavy	-3.2940705694465344
faster	smarter	-0.5222334875594086
road	roads	-1.5428323495793344
new	cold	-4.935210056586884
wide	wider	-2.676886467230686
faster	bigger	-1.8673833153065371
young	younger	-3.2684112245688626
newer	colder	None
lucky	luckiest	-2.4935002825333563
big	safe	-4.891490629346419
tasty	tastiest	None
heavier	longer	-0.8241005549468292
fast	wide	-3.0541883121764117
strong	stronger	-2.714300294845926
swimming	swam	-1.2504925838342853
loud	louder	-0.8240063566788297
greater	cheaper	-4.385193955483904
old	sharp	-4.776833874055722
easy	easier	-3.179627758606413
finger	fingers	0.08884857250238486
younger	tougher	-5.547819247864689
cool	simple	-3.9914709489219207
small	smaller	-3.305979311443716
lower	louder	-4.732383937260486
swim	swims	-0.8259557820797686
new	cold	-4.935210056586884
newer	hotter	-4.545182276304903
likely	unlikely	-3.4051648446712934
quick	quicker	-2.2485277267523665
fast	smart	-2.9786356465033257
smart	smarter	-0.505894494714697
small	smallest	-4.090141221032772
safer	easier	0.5350906820013528
old	slow	-4.099827342697505
weak	small	-2.370682367116558
hard	harder	-1.6709162434704388
slow	slowly	-2.8131860879015793
shorter	bigger	-3.1189931118972987
safe	safer	-2.4289591529866503
cool	warm	0.18753544198505273
Netherlands	Dutch	-0.10135977333786524
worse	tighter	None
heavy	heavier	-2.6216828638474916
China	Chinese	-0.3780869805111747
stronger	tighter	-2.083329701379847
tall	simple	-2.778242067943694
larger	hotter	-2.106372069453951
old	older	-2.8303475364953674
strong	safe	-3.598160846311639
furious	furiously	None
weak	young	-3.3004836160204447
safer	smaller	-2.0523876778762893
cold	colder	-2.205407363512222
Cambodia	Cambodian	None
shorter	tighter	-0.7518819297069541
Spain	Spanish	-0.40148119543952343
bad	small	-3.7329387648781087
fast	faster	-1.489444488722532
large	great	-3.277408459240945
weak	weaker	-1.6883829551008032
higher	larger	-2.2956527588298545
pineapple	pineapples	0.38404969172899894
bright	brighter	-1.9224203423212802
stronger	smarter	-0.38388904528096945
slowing	slowed	-1.724771815127807
bad	sharp	-4.774604170209971
stronger	smaller	-2.591832725057026
bad	worse	0.15655069146204614
weak	easy	-2.684346377170326
wide	widest	-0.5633625524400367
lower	larger	-2.5607493684048124
lion	lions	-1.0085648793914603
bright	simple	-3.5469364589289705
good	better	-2.020664408327888
warm	warmer	-1.4115064571812994
younger	harder	-5.573385266652709
Sweden	Swedish	None
bad	cold	-3.4039150298617997
convincing	unconvincing	-3.710941796168481
likely	acceptable	-3.7936005900288987
swift	swiftly	-5.271073866803735
unreasonable	irresponsible	-0.2519163140969089
ethical	unethical	-0.18805450913353006
swift	swiftly	-5.271073866803735
unlikely	inconsistent	-5.117624722931781
productive	rational	-5.414861181775246
free	freely	-3.4060140687266496
convenient	inconvenient	-1.918663412795916
unlikely	inconsistent	-5.117624722931781
possible	efficient	-3.4468828343868854
possibly	impossibly	None
unfortunate	unpleasant	None
pineapple	pineapples	0.38404969172899894
certain	responsible	-3.59047757917309
impossible	unethical	-4.256334170435476
reasonable	unreasonable	-0.05543119887292905
productive	ethical	-2.3574266101653927
dream	dreams	-1.2547491569109515
uninformed	unconvincing	None
informed	impressive	None
tasteful	distasteful	None
monkey	monkeys	0.28671259606923283
increasing	increased	-2.064667240085557
convenient	responsible	-4.960303790111683
efficient	inefficient	-1.149859689444584
unsure	unconvincing	None
sure	consistent	-3.179827899036005
unproductive	unconvincing	None
enhance	enhances	-4.279355191869556
logical	illogical	-0.972130601682066
comfortable	rational	None
productive	unproductive	0.36692928983995626
Spain	Spanish	-0.40148119543952343
unreasonable	irrational	0.4276102858156675
impossible	unaware	-4.805246743086366
honest	dishonest	-0.05451968887337601
comfortable	known	-4.219654298990997
invent	inventing	None
tasteful	competitive	None
aware	unaware	-2.4927727083909956
rare	rarely	-3.3997805536222874
unlikely	inconvenient	-1.2157397419386826
Italy	Italian	-0.6159501559525252
possible	acceptable	-2.896071549312211
consistent	inconsistent	-1.3181625341768377
unlikely	distasteful	None
reasonable	competitive	-3.2597024444872655
unclear	inconvenient	None
young	youngest	-4.153993431766437
certain	uncertain	-3.468888464749445
likely	unlikely	-3.4051648446712934
uncompetitive	unpleasant	None
certain	fortunate	-7.202093129301245
swim	swims	-0.8259557820797686
bright	brighter	-1.9224203423212802
reasonable	aware	-2.4036280244435266
unfortunate	irrational	None
possible	impossible	-2.839583757860932
dishonest	unknown	None
convincing	ethical	-4.307415705092929
color	colors	-0.9777934803529014
responsible	irresponsible	-3.114887542220974
pleasant	clear	-3.8303881837690033
see	sees	-4.215103774747239
dishonest	irresponsible	0.3485976912810275
informed	uninformed	-1.8793794678077589
rational	irrational	1.7597123846511766
uncompetitive	unknown	None
reasonable	impressive	-5.450161511597854
slow	slows	-2.857333224803073
unfortunate	unconvincing	None
work	works	-2.9330123103945183
convincing	known	-4.349594664783714
acceptable	unacceptable	1.1836297690994273
unlikely	unethical	None
bottle	bottles	-0.3755684676103541
informed	rational	-2.6558876807548217
comfortable	uncomfortable	-1.8462508435368916
dishonest	unethical	1.527082915350656
pleasant	unpleasant	0.5882629282362755
Spain	Spanish	-0.40148119543952343
productive	responsible	-1.5217457683729538
clear	unclear	-4.181597199540987
finger	fingers	0.08884857250238486
unreasonable	unconvincing	None
logical	consistent	-1.1513677692225937
decided	undecided	-4.3114919720773
uninformative	unpleasant	0.9215088817593606
productive	consistent	-2.694883862796849
usual	usually	-2.8492262133322095
spending	spent	-3.4487792662034105
convincing	competitive	-5.642580246117925
unclear	unacceptable	None
informative	uninformative	1.3081409101151986
likely	acceptable	-3.7936005900288987
uninformed	unethical	None
competitive	uncompetitive	-1.8277201938919563
rat	rats	0.02746882615071997
uncertain	unpleasant	-4.18208982283565
fortunate	unfortunate	-0.07648802087400093
knowing	knew	-2.438434800144052
sure	pleasant	-4.812435440780647
possibly	fortunate	-6.469704513818222
uninformed	unaware	-1.4374144245755378
sure	unsure	-3.500300160486174
decrease	decreases	-1.2810379183970813
Nigeria	naira	-0.8618154853088814
China	Gabon	None
Tegucigalpa	Paramaribo	None
Belgrade	Serbia	2.442137203741465
Algeria	dinar	None
Algeria	Kazakhstan	None
Manila	Philippines	2.0070841860665354
Bamako	Caracas	None
Bangkok	Amman	-4.598202762565865
Poland	zloty	-3.7263807841203826
Paris	France	0.7782628778034253
Malawi	Honduras	None
Russia	ruble	-2.7170255776363543
Dublin	Gaborone	None
Tunisia	Vietnam	None
Lilongwe	Malawi	None
Kathmandu	Roseau	None
Latvia	lats	None
Romania	Sudan	None
Abuja	Nigeria	3.2536499249512643
Iran	rial	-2.1617337966529044
Rabat	Kampala	None
Beijing	China	1.6027558164862863
Ireland	Ghana	None
Dublin	Riga	None
Vietnam	dong	-1.4503423069046446
Kiev	Ukraine	2.263653643113822
Ecuador	Tajikistan	None
Belgium	Switzerland	0.10761825352084581
man	woman	-0.22138993680955577
Madrid	Skopje	None
Tunis	Tunisia	None
Amman	Jordan	3.106655478105143
stepfather	stepmother	-0.48922681811256974
Podgorica	Ottawa	None
Turkmenistan	Morocco	None
Tallinn	Riga	None
Canada	Honduras	None
Latvia	lats	None
Libreville	Gabon	None
Serbia	Denmark	-2.869768702838113
Moscow	Russia	1.3052458570268914
Dhaka	Bratislava	None
Japan	yen	-2.4042457303699
Estonia	Switzerland	None
Dublin	Ireland	1.3759797317822753
Brussels	Nairobi	-3.0768825545038245
man	woman	-0.22138993680955577
Bucharest	Canberra	-3.898686603654641
Uzbekistan	Albania	None
Accra	Ghana	None
Argentina	peso	-2.825447702756867
Tehran	Budapest	-4.2828446613151705
Uganda	Somalia	None
stepfather	stepmother	-0.48922681811256974
Manama	Bahrain	None
Iran	Slovakia	None
Dushanbe	Canberra	None
USA	dollar	-4.188963971892882
Stockholm	Sweden	2.4305283388802628
Havana	Cuba	3.2830431428969806
Portugal	Samoa	None
brothers	sisters	1.2448993771055927
Tehran	Damascus	-1.4990254212316272
Dushanbe	Tajikistan	None
Mozambique	Qatar	None
Romania	leu	-1.898105256170632
Ashgabat	Skopje	None
Botswana	Iraq	None
Muscat	Budapest	None
nephew	niece	0.10442007239398077
Madrid	Spain	1.7035064774650557
Nairobi	Kenya	3.4112768631688515
father	mother	-0.10540996521207602
Lilongwe	Lima	None
China	Spain	-2.9265036124255928
Tegucigalpa	Santiago	None
Valletta	Malta	None
Zimbabwe	Bangladesh	None
policeman	policewoman	-0.563347599654197
Apia	Samoa	None
Laos	Bhutan	None
Rome	Gaborone	None
boy	girl	0.3597892055159347
Tokyo	Japan	2.070919795891391
Tegucigalpa	Paris	None
Macedonia	Malta	None
husband	wife	0.2585790864898978
Bucharest	Libreville	None
Canada	dollar	-3.9413517147997745
Riga	Latvia	None
Afghanistan	Nigeria	-2.906746514162045
brother	sister	0.02842326853043768
Conakry	Guinea	3.559134268619655
Nouakchott	Georgetown	None
Uzbekistan	Slovenia	None
Antananarivo	Ottawa	None
brother	sister	0.02842326853043768
Doha	Qatar	None
Iran	Thailand	-2.7308269262759115
Cairo	Bishkek	None
son	daughter	-0.2993988876130911
Georgetown	Guyana	None
Georgia	Cuba	-4.456190321323499
Tegucigalpa	Stockholm	None
Turkmenistan	Vietnam	None
Europe	euro	None
Ankara	Turkey	3.027916954033932
France	Fiji	-3.821848673649353
Warsaw	Poland	1.4230124888809323
Tehran	Banjul	None
Croatia	kuna	-1.3621294426615445
Asmara	Minsk	None
Tegucigalpa	Honduras	None
groom	bride	2.1600129415089886
Zambia	Vietnam	None
he	she	-3.1528641871979235
Latvia	Armenia	None
Minsk	Belarus	None
Kingston	Thimphu	None
Cambodia	riel	None
Lusaka	Zambia	None
Kathmandu	Lisbon	None
Belarus	Moldova	None
Rabat	Morocco	None
policeman	policewoman	-0.563347599654197
Liechtenstein	Albania	None
Bangkok	Doha	None
nephew	niece	0.10442007239398077
Serbia	Switzerland	-1.097149086890198
Asmara	Eritrea	None
Athens	Kigali	None
Belgium	Moldova	-3.2177820840401874
Islamabad	Doha	None
groom	bride	2.1600129415089886
Lisbon	Portugal	2.293746050233882
Egypt	Vietnam	-3.2250689870814915
Tbilisi	Roseau	None
grandson	granddaughter	-0.6442278982434718
Vilnius	Lithuania	None
Uzbekistan	Tajikistan	None
Baghdad	Vienna	-4.768151580695898
husband	wife	0.2585790864898978
Santiago	Chile	2.5831280170196393
Ecuador	Indonesia	-2.170049572891655
Mogadishu	Somalia	None
Brussels	Manila	-4.35441854231753
Europe	euro	None
Zagreb	Libreville	None
India	rupee	None
Malawi	Germany	None
London	England	0.004401376270143348
husband	wife	0.2585790864898978
Turkey	Chile	-2.683280283431252
Bujumbura	Burundi	None
Cairo	Minsk	None
Suva	Taipei	None
stepson	stepdaughter	2.069306558677772
Dakar	Senegal	None
Belgium	Taiwan	-3.8215277884279857
Vienna	Austria	1.8520680087012438
