critical	critically	2.463882054500601
famous	famously	0.6043890728916542
subsequent	subsequently	0.13079042075931324
typical	typically	1.3361130314526037
successful	successfully	-0.43319583526800276
global	globally	2.541471180258196
cultural	culturally	2.5594318440712533
virtual	virtually	1.2966571688499904
clinical	clinically	5.113816114843823
political	politically	2.3231197942939885
decided	decidedly	0.016696204205907256
strong	strongly	1.0254671655549845
traditional	traditionally	1.8609002086164863
creative	creatively	3.1203840472379474
environmental	environmentally	3.550520934264622
previous	previously	0.5550889889686537
financial	financially	1.5771594182323871
mental	mentally	3.2101918904091566
immediate	immediately	0.603832749589145
lad	chap	None
railway	railroad	2.6501205982172507
monument	memorial	3.3099786524426813
homogeneous	uniform	3.9345150881314828
honest	sincere	6.648678193388576
clothes	clothing	2.7983961268568835
mend	repair	4.263147792520103
jewel	gem	5.019449214695661
list	listing	1.9321942031116055
obsolete	outdated	4.659644822847595
incorrect	wrong	2.9964038596543334
phone	telephone	3.3460042987491554
villain	scoundrel	5.182112698212519
market	marketplace	2.098845729004084
harbor	seaport	3.6825329067120176
style	manner	1.0556754004701285
spouse	partner	4.29841583389395
auto	car	2.736550031608464
package	parcel	3.03658281783036
child	kid	0.9066974637578272
sweets	confectionery	6.823336311969405
help	aid	1.3243208320931035
lazy	indolent	7.565342706639092
father	dad	1.5617650404654186
cloth	fabric	4.580476027620812
baby	infant	3.1408114277168204
flower	blossom	4.565594920805777
bicycle	bike	4.949779789338673
dollars	bucks	0.3482472750473639
new	modern	0.15838990471875503
reasonable	sensible	4.125627866744733
portion	part	1.246655957434302
loyal	faithful	4.535254493555965
vocabulary	lexicon	5.105676090560837
airplane	aeroplane	4.26470544776486
rock	stone	1.6852732303668148
intelligent	clever	3.7798496021643304
confused	baffled	4.2220853748827825
identical	same	1.7341093473262583
snake	serpent	4.726949071533999
organized	arranged	0.8894500098107377
shore	coast	1.1335056426998418
mother	mom	2.297593484582232
rational	logical	5.074457525318954
emphasis	accent	1.5168470244771843
close	distant	2.060676413842179
sincere	insincere	None
clean	dirty	3.969024543330406
sweet	sour	7.1432057621162315
generous	stingy	5.444097625303236
cooked	raw	4.870031622798491
white	black	3.554294054236829
competent	incompetent	5.328678398195044
fat	thin	3.6150645352608266
sane	crazy	3.6399721059993095
able	unable	-0.10134886077243056
wide	narrow	2.9089650578645263
introvert	extravert	11.791635940285946
bright	pale	3.4953615511769076
willing	unwilling	3.681738531605005
concerned	unconcerned	2.126802681302993
hot	cold	4.622204511087739
aware	unaware	2.5296844121920183
clear	vague	1.0847537094938724
gaseous	solid	4.807975843287103
happy	sad	4.693685777483828
warm	cool	5.2149298313866534
interesting	uninteresting	4.043648259910341
long	short	2.307107341128118
hard	soft	4.405795784838335
slow	fast	4.208534293503379
rich	poor	4.393076633698223
abundant	scarce	3.6830531448594614
organized	unorganized	4.815651506537547
tight	loose	3.8381912338145416
tasty	tasteless	None
full	empty	1.9504080486242092
short	tall	1.6844774873940886
common	rare	2.008097779535425
normal	abnormal	5.602346430021547
pale	tanned	4.220604863926645
lumpy	flat	None
energetic	lethargic	None
young	old	1.554680798962359
beautiful	ugly	4.152709002780258
dry	wet	5.466697083262535
cheap	expensive	3.9305445422975525
decisive	hesitating	3.5803638643952
large	small	2.120662172784074
colorful	colorless	2.6462740582692157
jewellery	bead	4.661155035161918
teapot	spout	7.472312876826013
tripod	leg	2.5509290781663556
womb	cervix	7.234311433624484
movie	scene	1.6477426000326107
sonata	movement	3.3877350924486005
door	hinge	4.69727393847017
castle	donjon	5.288690648812148
piano	keyboard	4.363868564111084
radio	receiver	1.9705696405711715
bus	seats	0.5526638153939198
pub	bar	3.039511258725322
window	pane	4.508759958395316
litre	millilitre	8.022106736617744
railcar	suspension	1.5584530065308062
church	altar	2.6783546225439223
telephone	receiver	1.9912905289665883
flower	petal	6.484153593177475
filename	extension	5.1576002242133585
gun	trigger	3.5661561614308948
dollar	cent	3.6925156320797186
jail	cell	1.527763358946257
day	hour	1.5730510838223117
chair	seat	0.8429855361716204
gramm	milligram	None
dress	sleeve	3.025866215890033
staircase	step	1.7306565840502859
car	engine	2.8035346706526076
shilling	pence	9.647478521583162
brush	bristle	6.6715954954759065
harbor	dock	2.7130684160292304
orthography	hyphenation	None
pie	crust	5.4955360050740065
torso	chest	4.378901143518413
deer	antler	6.255915784633264
apartment	bedroom	2.8735311922048945
sword	blade	4.914815381428061
gigabit	megabit	9.487905858501925
typewriter	keyboard	5.024127941478145
byte	bit	5.389889256661373
table	tabletop	3.599005191689422
shirt	button	2.4243224875667955
guitar	string	3.3236674023724913
cat	whiskers	6.074846926469162
seafront	harbor	None
authorize	authorization	3.1973007560862516
realize	realization	0.7755001932657795
accuse	accusation	3.4244536627059197
starve	starvation	4.641570012250507
standardize	standardization	3.4092465275245036
visualize	visualization	4.559162274931146
maximize	maximization	4.65106340912647
compute	computation	4.494352872516788
globalize	globalization	None
declare	declaration	2.400846332315301
oblige	obligation	4.049514112270653
privatize	privatization	5.4083196285395685
minimize	minimization	5.3650904833181405
perspire	perspiration	9.378319758859545
customize	customization	4.450055546927343
degrade	degradation	3.5419402485217493
configure	configuration	3.9608220307937745
aspire	aspiration	None
consult	consulation	None
compile	compilation	2.5979294874055445
specialize	specialization	3.967696216110392
continue	continuation	0.04642337692467679
restore	restoration	1.4356781716293634
stabilize	stabilization	4.076194336916873
determine	determination	0.9403905958039979
reorganize	reorganization	2.3836192177516806
organize	organization	1.412743437217608
colonize	colonization	3.5274118672154855
improvize	improvization	None
illumine	illumination	None
admire	admiration	2.7295715904099005
characterize	characterization	1.8087543756065123
install	installation	3.4242918306202124
deprive	deprivation	None
randomize	randomization	9.013404543204857
prepare	preparation	1.4038396729001004
expire	expiration	4.175509690171867
utilize	utilization	1.4434313193505535
condense	condensation	7.183219043287876
inspire	inspiration	1.1766671303187688
observe	observation	1.7147146710527965
occupy	occupation	1.865272033482469
examine	examination	1.3000295808407634
allege	allegation	3.2492509236993072
civilize	civilization	4.377740415975747
uniting	united	-0.6705449062543263
following	followed	-0.5113893784919422
describing	described	0.23763598819480994
telling	told	1.2683954480518314
publishing	published	2.0591071457591914
introducing	introduced	0.16254964055039112
improving	improved	1.425542956879148
announcing	announced	1.0631527250414197
creating	created	-0.1557644672187401
continuing	continued	0.10668472454104956
considering	considered	0.06073700914156094
allowing	allowed	-0.5790221118350138
hearing	heard	1.935417152341291
agreeing	agreed	0.5407746396050463
sending	sent	0.4799303144118806
performing	performed	0.7542375855193443
attending	attended	0.9514927325446164
expecting	expected	0.4264078218710793
failing	failed	0.3835462618602926
involving	involved	0.39852914365155906
providing	provided	0.09512257057999488
representing	represented	0.7284876093153274
replacing	replaced	0.976511568268123
reducing	reduced	1.7971282975427032
relating	related	0.7562191306532055
adding	added	0.4495714815498991
applying	applied	0.9276746114178641
marrying	married	0.7700440317502993
teaching	taught	2.858102474434694
containing	contained	1.484790236977509
locating	located	-0.15888565031408655
deciding	decided	0.20005680559837646
existing	existed	0.17619400594218457
managing	managed	1.404004909492839
understanding	understood	1.8312692088586064
including	included	-0.9984500163638365
becoming	became	-1.044783994315791
appearing	appeared	0.3398818149187323
suffering	suffered	0.6452067588621238
proposing	proposed	0.8402133581012343
asking	asked	0.6737043148888252
spending	spent	0.3106170767983679
establishing	established	-0.6537821805187926
remaining	remained	0.7981972054098226
receiving	received	0.09837962756338298
maintain	maintaining	0.9754504459617892
develop	developing	0.81365437600141
receive	receiving	1.0944582657853845
teach	teaching	1.57447574278616
become	becoming	-0.2606666183002759
allow	allowing	0.6417924917690774
consider	considering	1.6158925320630626
reduce	reducing	3.2541090130815715
achieve	achieving	1.2093946570026506
provide	providing	0.5050734514394971
remain	remaining	0.315511396654241
require	requiring	1.389382457909641
follow	following	-0.1087580293520211
add	adding	1.7633965764405555
include	including	-0.24881836884534247
encourage	encouraging	1.2658487393408535
appear	appearing	0.7586421523594056
lose	losing	1.4929430990916646
exist	existing	0.9485774295052303
believe	believing	1.557664073160971
perform	performing	1.0373004651694404
enjoy	enjoying	1.989197305226569
operate	operating	1.381265151695643
remember	remembering	2.9864698072967464
apply	applying	2.2946003297242115
ensure	ensuring	1.4731131415113192
refer	referring	0.7326264797156832
improve	improving	2.1749746913772396
promote	promoting	0.8533843251053493
expect	expecting	4.546686450972519
tell	telling	1.6139669061764625
seem	seeming	1.972291030015058
continue	continuing	0.3409101302074449
ask	asking	1.5256807700608082
create	creating	0.6489140550541596
attend	attending	0.8311959233281968
involve	involving	1.6661699490342818
sit	sitting	2.3261926977760328
understand	understanding	2.088573085187775
represent	representing	0.5109076275178183
prevent	preventing	1.9978887799589884
avoid	avoiding	2.4747451769368265
spend	spending	0.5416045101387029
contain	containing	1.5840688663513727
identify	identifying	2.3489799732381043
install	reinstall	4.333159510868853
cognize	recognize	None
define	redefine	5.009024268977018
commend	recommend	5.170713145546208
invest	reinvest	3.645322608134843
unite	reunite	1.6819195349242506
generate	regenerate	2.797458571303332
deem	redeem	None
appoint	reappoint	6.334624100775903
assess	reassess	None
emerge	reemerge	None
publish	republish	5.489297285152704
connect	reconnect	1.891020406874457
distribute	redistribute	None
locate	relocate	2.351871952969512
engage	reengage	None
tell	retell	4.7835581189311815
evaluate	reevaluate	5.402146424215408
send	resend	6.101681202324075
adjust	readjust	None
create	recreate	2.1338150484314786
examine	reexamine	5.26980581900212
upload	reupload	None
learn	relearn	5.509649877704256
consider	reconsider	1.7120206306169905
write	rewrite	3.0169997392445977
appear	reappear	3.2840198186824865
calculate	recalculate	7.500634807295556
grow	regrow	3.0839893940772285
integrate	reintegrate	None
solve	resolve	1.5032562338779214
assure	reassure	None
develop	redevelop	2.4601636999636876
negotiate	renegotiate	None
configure	reconfigure	7.9499087546690115
confirm	reconfirm	None
discover	rediscover	5.454810612680593
introduce	reintroduce	5.136598580602624
arrange	rearrange	5.186492335113046
assign	reassign	7.65404929832457
organize	reorganize	3.3233942429726366
interpret	reinterpret	None
apply	reapply	4.499475049796823
decorate	redecorate	None
occur	reoccur	None
faith	fanatism	None
interesting	exciting	4.308483833919347
giggle	laugh	6.994381517594158
excited	agitated	4.166450110889178
boring	tedious	6.2232790225625
unhappy	miserable	4.058432237593782
pain	torment	4.660111096489739
confused	lost	0.46679923160137826
creative	ingenious	3.0328045810374507
chuckle	laugh	6.053555541923725
indulge	pamper	None
jog	run	2.7525808479583422
like	love	1.1030131095527786
rain	deluge	2.867734203594965
doze	sleep	4.989712996467062
house	palace	1.0342009527416418
nap	sleep	4.290453612148338
opposed	averse	None
sea	ocean	3.276614059368251
snack	meal	5.274708561030903
cat	lion	2.5679208509001343
dinner	feast	2.2156545673650516
unfortunate	tragic	3.8287797485233317
cry	scream	4.022193560795404
necessary	essential	1.9690500702152993
warm	hot	3.95653828242105
guilty	remorseful	3.760608563767417
dislike	hate	3.8477423524411414
afraid	terrified	3.3112879700701687
sad	desparate	None
love	adore	3.9356589744737334
irritate	enrage	None
lake	sea	1.3049117627694375
bad	awful	3.5484737712177132
tired	exhausted	4.5808206069500095
damp	drenched	None
happy	ecstatic	2.8456156834274138
strong	powerful	2.9308158973146505
angry	furious	3.186814414727861
tasty	delicious	6.135496687959484
poorly	afflicted	None
want	crave	2.256814442414436
monkey	gorilla	4.348838906183276
soon	immediately	-0.25863585659627586
pony	horse	4.050053131474925
fisherman	fisherwoman	8.117515746716414
murderer	murderess	6.295479787184418
actor	actress	3.903393721968674
boar	sow	6.678436081279892
webmaster	webmistress	None
headmaster	headmistress	6.43959533631064
emperor	empress	5.330502814465195
hero	heroine	6.014990677926701
batman	batwoman	7.40797307606254
grandson	granddaughter	4.523074637829009
waiter	waitress	6.921783530594872
grandfather	grandmother	4.546346165777039
god	goddess	4.358203499867135
ram	ewe	5.844876161175435
son	daughter	3.1929813854483684
buck	doe	4.980316099556162
businessman	businesswoman	3.996470151850996
hound	bitch	3.9353998457869532
grandpa	grandma	8.441581184903052
heir	heiress	3.8025416749927143
uncle	aunt	5.365615573074735
duke	duchess	5.867150329923132
sir	madam	3.993552547556408
father	mother	3.3628309796453917
prince	princess	4.607400250790926
fox	vixen	4.8610523417864435
stepfather	stepmother	5.049272739991455
king	queen	3.484333969574027
mister	miss	3.758082224017147
husband	wife	3.6432273048561417
policeman	policewoman	6.157151011728678
man	woman	3.4816735728290373
daddy	mommy	7.22094094520229
valet	maid	5.393779862812412
tiger	tigress	5.577066970652163
superman	superwoman	6.077005897058562
dad	mom	5.829372133612631
manager	manageress	2.168402914164488
gentleman	lady	2.897762023601074
groom	bride	7.064461931082008
brother	sister	3.7708648867492216
rooster	hen	6.652716859666118
poet	poetess	3.732372710189861
boy	girl	4.2565234981313
sculptor	sculptress	3.4199863205673444
sweater	turtleneck	7.500309403621623
tool	rake	2.9287090294538833
railway	monorail	2.919925331086687
sofa	divan	5.760116622219547
shelf	bookshelf	4.355111988986432
burger	hamburger	5.87532333744854
candy	lollipop	5.383174561111602
boat	ferry	3.1075823595774947
cup	teacup	None
color	white	2.8041649815399095
drum	tambourine	6.826746814974552
brush	toothbrush	5.932929682476148
shirt	polo	3.634532419539919
guitar	ukulele	5.694199668489429
cookware	pot	4.820039323003369
weekday	monday	4.396486287337357
jewelry	bracelet	4.770505163370767
jewel	diamond	3.6397429411291653
container	bag	3.3770903063633138
camera	camcorder	5.88996902357991
flask	thermos	9.013384344561075
bed	bunk	4.950549755036447
month	january	2.2725958986305934
church	chapel	2.813613488649688
seat	chair	0.8974630279673105
book	paperback	2.878166580569709
song	lullaby	3.369261974950562
cushion	pincushion	None
toy	doll	4.423037588949721
spice	pepper	5.206969120582002
cutlery	knife	5.560895625561496
car	limousine	3.1330057963252527
collar	choker	6.497730998417546
cloud	thundercloud	6.406023507575108
season	spring	0.69082691479224
dress	gown	4.92091112797782
gun	rifle	4.0953118640640485
mixer	blender	5.840740656914622
bag	pouch	5.221193900115832
dessert	cake	5.745366589676026
backpack	daypack	None
oven	broiler	7.055496403624509
shoes	sneakers	6.230966620216544
emotion	anger	5.140524045387733
painting	watercolor	5.014476306707745
laid	overlaid	0.01974202338748683
stressed	overstressed	None
represented	overrepresented	2.848664182059583
saturated	oversaturated	None
written	overwritten	1.8683802385583104
turned	overturned	-0.43415841757061796
inflated	overinflated	None
exposed	overexposed	2.909949249588852
booked	overbooked	None
spent	overspent	None
thrown	overthrown	0.47052827422926696
used	overused	1.3346271268501229
sold	oversold	3.2610636392826344
loaded	overloaded	3.5134269728807714
stretched	overstretched	None
arching	overarching	None
ambitious	overambitious	5.696783305938195
protective	overprotective	None
paid	overpaid	2.142760874778921
charged	overcharged	4.156277638330997
simplified	oversimplified	5.089031322386928
cooked	overcooked	6.471505307268655
enthusiastic	overenthusiastic	None
powered	overpowered	None
filled	overfilled	3.6968449081917067
zealous	overzealous	None
subscribed	oversubscribed	None
sized	oversized	1.5228005630201793
shadowed	overshadowed	None
developed	overdeveloped	None
done	overdone	None
strained	overstrained	None
confident	overconfident	5.053310925365804
optimistic	overoptimistic	None
painted	overpainted	5.552188149372884
grown	overgrown	None
heated	overheated	4.065863758689922
stated	overstated	1.5023378041668791
stocked	overstocked	None
populated	overpopulated	4.526200778976705
heard	overheard	2.3612778076020686
compensated	overcompensated	None
crowded	overcrowded	2.610691330700436
qualified	overqualified	None
stimulated	overstimulated	None
neat	neater	6.690349462626261
wealthy	wealthier	3.328436703600475
rude	ruder	6.43300999107758
scary	scarier	7.575784250864439
hot	hotter	3.4134840777823463
nice	nicer	4.30817416833072
happy	happier	3.80693577254127
ugly	uglier	6.059194177274613
merry	merrier	None
sunny	sunnier	None
fierce	fiercer	None
sad	sadder	5.207696664982724
coarse	coarser	5.437928436675745
subtle	subtler	3.7946025571195015
harsh	harsher	4.011746323513454
angry	angrier	5.668773240141175
vast	vaster	4.207134107226713
rocky	rockier	4.263957069724233
tasty	tastier	None
strict	stricter	2.8405772468875448
dumb	dumber	10.873014047878225
cute	cuter	7.570981303788002
cheap	cheaper	3.321469047417387
sticky	stickier	None
vague	vaguer	None
clever	cleverer	5.9279767249489455
mad	madder	4.564220253067401
mild	milder	4.1153206650639484
hardy	hardier	None
strong	stronger	1.9759356368621526
huge	huger	2.206644378353791
nasty	nastier	6.39888166628381
hungry	hungrier	None
risky	riskier	5.190027891473174
lazy	lazier	6.181018013282249
weak	weaker	3.6279958094358653
tricky	trickier	None
handy	handier	None
dense	denser	4.9697126841205765
weird	weirder	7.021309169868005
moist	moister	None
proud	prouder	None
lucky	luckier	None
tiny	tinier	7.547828015213275
pure	purer	3.4181066334855785
appoints	appointed	-0.5973936177499639
locates	located	-1.1969707690348175
intends	intended	-0.3816898852884742
publishes	published	0.4826694747456256
consists	consisted	-1.1730692584303992
requires	required	0.6706901026781181
applies	applied	0.8863161038635313
believes	believed	-1.4992839303710188
continues	continued	-1.4170870802028213
provides	provided	-0.3849700639333223
operates	operated	0.5695150369747437
develops	developed	-0.27613277401045666
happens	happened	1.4970292497839104
spends	spent	-1.365092692493523
expects	expected	-0.47875229442053374
represents	represented	0.23842757428653566
agrees	agreed	-1.3056082978625125
follows	followed	-0.06390308106160285
receives	received	-0.9650048959175199
seems	seemed	-0.8344911257265679
asks	asked	-0.2210992483616167
announces	announced	-2.5502079782153215
tells	told	1.1073828828854253
refers	referred	-0.6370278147925608
allows	allowed	-1.2522575315107933
performs	performed	0.45485113755633916
adds	added	-0.16719313687561074
becomes	became	-2.808063269472635
relates	related	0.28361670131041555
creates	created	-0.6797861239243689
remains	remained	-1.019013534238806
proposes	proposed	-0.14883475598453402
marries	married	0.3542626767084844
occurs	occurred	-0.1239528575368585
involves	involved	-0.1297817677726495
fails	failed	-0.4204016884138611
loses	lost	0.27449781370024084
introduces	introduced	-0.9802533720572716
sends	sent	-0.5059995193719238
replaces	replaced	-0.01849736736496581
includes	included	-0.7189125434690573
considers	considered	-0.6339718854363902
appears	appeared	-1.1655287340103857
hears	heard	0.8770431787507625
suggests	suggested	-0.6946262252146302
property	properties	2.1613523738789002
society	societies	2.47219817642956
majority	majorities	2.859294818859384
history	histories	1.519091609722683
theory	theories	3.7389609702413686
loss	losses	1.6490385553890077
basis	bases	0.958882850332121
business	businesses	2.0546385081686513
responsibility	responsibilities	1.42833861320796
entry	entries	2.9442760870052935
category	categories	3.125170036063017
wife	wives	2.3040992485717573
technology	technologies	2.644510563330532
memory	memories	3.2051564646955377
century	centuries	1.7555988772938635
safety	safeties	4.685400296438585
duty	duties	1.4498472617075806
opportunity	opportunities	0.7641517897699275
secretary	secretaries	3.8474727300500016
university	universities	1.4591837944671435
analysis	analyses	3.466038618927897
army	armies	2.648768465571182
county	counties	2.3459102599306623
authority	authorities	1.523306809917486
community	communities	1.451965113707003
policy	policies	2.4170154596104423
formula	formulae	4.7449769020255586
security	securities	1.6441939878211544
family	families	1.1422524820815443
activity	activities	1.5140468913583318
economy	economies	3.1490122389144175
variety	varieties	1.9949254556208649
child	children	2.129899974739456
story	stories	1.690962771122442
library	libraries	4.117621123633699
city	cities	0.8309971858798902
strategy	strategies	3.0562476519709647
industry	industries	2.6952850868742795
facility	facilities	1.9609931039837103
ability	abilities	1.672600752551262
country	countries	0.489224852558958
woman	women	0.8294582661399352
energy	energies	3.501297879413594
life	lives	2.261376018401172
spend	spent	-0.4353464886795845
introduce	introduced	0.13473156168192768
send	sent	0.4831556069224556
describe	described	0.19387880738835814
expect	expected	0.6671332411482035
accept	accepted	1.1419219640879532
create	created	-0.2666883509817626
manage	managed	0.17094804085694718
reduce	reduced	1.2839126842102937
understand	understood	2.420739881636437
remain	remained	-0.6177413728457434
consider	considered	0.04909622806114553
perform	performed	0.6762725676922797
require	required	0.8646274299193565
achieve	achieved	1.1484861360589405
decide	decided	-0.34666391665213286
agree	agreed	1.2153598454547638
improve	improved	1.2477880032223834
develop	developed	-0.25111560229140734
provide	provided	0.10557247158057964
involve	involved	0.3516964371131694
marry	married	1.1543709636287802
relate	related	0.8065521009695364
enjoy	enjoyed	1.8393220241237849
include	included	-0.6289147968606112
announce	announced	0.14248195924812107
continue	continued	-0.5399560005311116
follow	followed	0.27009384393745045
refer	referred	-0.7682750643263266
receive	received	-0.06589006875032602
lose	lost	0.7811331114472462
apply	applied	1.505530399043429
allow	allowed	-0.6321941479325862
ask	asked	0.9342961826491226
hear	heard	1.9789188779099347
ensure	ensured	0.6442428816318616
locate	located	-0.44169697827940485
attend	attended	0.17101164311067055
appear	appeared	-0.16825144239588233
identify	identified	1.6509501980847834
become	became	-1.0596127299066493
establish	established	-1.0781916906720221
seem	seemed	0.4262227590456759
replace	replaced	0.07711307142528277
tell	told	1.2166027450217296
cabbage	green	2.8860052027724707
salt	white	-0.1870826594647131
ant	black	1.0333012533675723
cauliflower	white	1.2261695317689016
blackboard	black	-0.02292233138272768
sea	blue	0.23970340213037797
celery	green	2.9747350289713825
sky	blue	2.6323516202118107
tea	black	1.4167591383273297
carrot	orange	2.903041930378156
cucumber	green	2.5763338931337785
grass	green	2.3942492920813665
leaves	green	2.556148255568598
chocolate	white	1.9941558711591925
cranberry	red	2.151366206697013
yoghurt	white	0.8172036652803918
frog	green	2.0622020577612488
radish	red	3.0257374337446574
cherry	red	1.5419672195758791
bruise	blue	2.0497136097217834
blood	red	1.708532647237489
grapes	black	0.5737172337875439
peony	red	1.0387503629016435
potato	brown	0.9632298741741937
raven	black	1.3950260964768055
sun	yellow	1.156373797918299
cream	white	2.3603031037047684
blueberry	blue	2.346852866941124
spinach	green	3.388172071686629
sugar	white	1.0575677976028026
emerald	green	3.0994905646815027
coffee	black	0.5797667653666388
milk	white	1.1101164286567025
pepper	black	1.6377169081442853
crow	black	1.690271883879604
apple	red	1.1628630921092287
cloud	white	0.9086026737521331
parsley	green	3.212828591216066
broccoli	green	2.1203011769045994
swan	white	1.0172872268556383
snow	white	1.3077191071295038
tomato	red	2.4278357164761553
ruby	red	2.0452767815843513
soil	black	0.9019957198147646
coal	black	0.2945027099596583
available	unavailable	2.047621445727748
used	unused	1.1501228801756316
usual	unusual	1.7277613111050776
acceptable	unacceptable	6.630917535081232
affected	unaffected	4.374302950175691
fortunate	unfortunate	5.361576880774825
predictable	unpredictable	5.86701304844357
aware	unaware	2.5296844121920183
healthy	unhealthy	6.274100955587358
realistic	unrealistic	5.000519304168724
popular	unpopular	2.188459818288542
lucky	unlucky	6.464599675150124
reliable	unreliable	4.829083011198032
pleasant	unpleasant	6.13524063178868
desirable	undesirable	7.095616019718493
intended	unintended	4.311181757209602
conditional	unconditional	7.267572355857308
related	unrelated	3.0595594308258525
veiled	unveiled	4.153273567866355
finished	unfinished	1.4804250318064753
paid	unpaid	4.724627014765168
able	unable	-0.10134886077243056
changed	unchanged	0.8738429271373177
known	unknown	0.8585597931996158
published	unpublished	3.5203203280955746
specified	unspecified	3.866527746640728
noticed	unnoticed	None
employed	unemployed	4.1634699037507295
authorized	unauthorized	4.910918341295423
satisfactory	unsatisfactory	6.078921072562584
comfortable	uncomfortable	3.599698902584457
identified	unidentified	2.9217530580422206
believable	unbelievable	6.403530423464489
biased	unbiased	7.066613262092197
controlled	uncontrolled	4.747817654217213
resolved	unresolved	4.561695961144632
reasonable	unreasonable	5.911362159657048
happy	unhappy	4.113035346016622
suitable	unsuitable	3.4157563241382456
certain	uncertain	1.5021807111533678
conscious	unconscious	6.964400990837634
lawful	unlawful	7.328189734977347
wanted	unwanted	2.3838188115949683
expected	unexpected	2.086680328959107
interrupted	uninterrupted	3.178396542450005
cup	tableware	None
brooch	jewelry	4.4419036593788
deodorant	toiletry	None
necklace	jewelry	4.4305453249679445
fridge	appliance	4.908282184462543
sidewalk	walk	2.6275409461309547
jeans	trousers	6.041497823577262
desk	furniture	2.76144542906902
perfume	toiletry	8.30467559580573
toothbrush	brush	6.093024786812997
plum	fruit	4.303871474519179
cake	dessert	6.064313355154706
dress	clothes	3.9041354082099327
hairnet	net	4.720103040072275
shirt	clothes	2.3022040928988443
vase	jar	4.361728800935628
skirt	clothes	2.5041221179908164
hairpin	pin	4.773524901189016
grapefruit	citrus	6.654713397103966
juicer	utensil	None
pie	pastry	5.9570929543776465
wristband	band	0.7594356854451851
notepad	pad	6.08282018831663
lotion	toiletry	None
peach	fruit	4.0450755517672485
sofa	furniture	3.7699774615046233
jacket	clothes	2.451084080346256
dishwasher	appliance	None
postcard	card	3.522593443968918
blender	appliance	5.000912932114616
notebook	book	1.246756860358732
bracelet	jewelry	4.762355829276337
tv	device	0.5920656827402737
croissant	pastry	7.312485411198437
computer	device	2.923303555986688
diary	journal	2.267689647448849
stapler	device	3.533638307988594
armchair	chair	3.9724859158314376
shelf	furniture	0.08362011780298466
tub	container	3.1318836568554524
lemon	citrus	5.594390993809798
hamburger	sandwich	5.78196318543354
denim	fabric	5.082166679296262
mascara	makeup	5.226037687632417
sunscreen	cream	3.183241582035468
elephant	herd	3.212193333790462
county	state	0.9398443877776863
parishioner	parish	3.6384352300637435
spouse	couple	2.3357147668145912
antelope	herd	6.207058528615854
listener	audience	1.031708617046774
flower	bouquet	3.903196357413796
crow	murder	1.9010420234752794
college	university	2.606227702514568
sheep	flock	4.934848209973663
policeman	police	2.9744841216958333
car	train	2.194472345055833
fish	school	-1.6868254647641443
singer	choir	1.7750946326884507
student	class	1.3480919858590623
photo	album	0.8558229765184696
wolf	pack	3.567807737470473
lion	pride	3.338541211219272
page	book	1.9344880345559596
star	constellation	5.547876149990441
acrobat	troupe	5.24929326161996
bird	flock	2.9489160081898036
person	society	0.1737920412191203
citizen	citizenry	1.6928335393265466
